CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_24854,81461,98308.99687052620,52,1294,Games,August,Australia,AUD,19,No,92345,33,1
CID_24855,76453,96639.27197461290,57,224,Games,May,Canada,CAD,8,No,90986,15,1
CID_24856,66526,34889.691256067,59,1840,Film,November,UK,EUR,1,No,12905,8,0
CID_24857,35028,35027.5789266419,39,1313,Music,August,USA,CAD,7,Yes,64997,34,0
CID_24858,93866,113723.45894459300,62,1607,Games,August,USA,EUR,11,No,18914,12,1
CID_24859,16780,17023.870389998000,19,907,Art,April,Germany,USD,17,Yes,79558,36,1
CID_24860,65795,62629.302416130200,23,1862,Technology,June,Canada,EUR,7,Yes,24782,38,0
CID_24861,23164,33949.43978270750,82,1521,Games,October,UK,EUR,8,No,53367,42,1
CID_24862,9449,6144.30014307865,88,455,Art,September,USA,EUR,17,Yes,55866,2,0
CID_24863,82460,47625.15777321700,47,1944,Technology,July,Germany,CAD,0,Yes,38859,23,0
CID_24864,2101,3082.812143155860,64,940,Film,June,Germany,GBP,0,Yes,49518,5,1
CID_24865,46670,48327.35599253690,48,1714,Art,August,Canada,CAD,1,No,31235,6,1
CID_24866,47342,67150.13109391020,84,128,Games,September,Canada,EUR,7,No,14814,8,1
CID_24867,64602,59240.86920068990,51,1366,Technology,August,UK,CAD,19,Yes,72938,32,0
CID_24868,81759,60655.32292281760,88,408,Art,March,Germany,USD,19,No,52513,13,0
CID_24869,90800,109902.94300293000,17,1716,Technology,June,Germany,EUR,9,No,65198,14,1
CID_24870,24361,24683.79525075330,63,475,Music,May,Canada,GBP,17,Yes,77798,32,1
CID_24871,70056,74962.82552878670,35,718,Games,November,Canada,EUR,14,No,26583,15,1
CID_24872,54990,40819.97649229420,87,1176,Film,April,Germany,EUR,4,Yes,54100,46,0
CID_24873,78014,45796.54073584060,40,1660,Art,September,Canada,USD,12,No,59468,43,0
CID_24874,44070,39437.43754365280,32,1082,Art,August,UK,USD,4,No,96715,44,0
CID_24875,75592,72005.69595201550,88,1047,Film,September,Australia,GBP,14,No,54774,0,0
CID_24876,81511,54302.063605126800,32,779,Technology,April,Germany,EUR,18,No,81638,12,0
CID_24877,47270,66481.99731470480,88,1485,Art,April,Australia,AUD,8,No,13925,23,1
CID_24878,82459,74323.06597641580,75,1440,Music,April,Germany,AUD,2,No,24696,9,0
CID_24879,69608,35928.99954079900,54,598,Film,March,Australia,GBP,5,Yes,30634,45,0
CID_24880,7555,10427.407529173700,15,468,Film,June,USA,EUR,18,No,92410,5,1
CID_24881,89010,117931.62827423600,24,1241,Technology,August,UK,GBP,16,Yes,78692,36,1
CID_24882,96471,103214.48230524000,77,1166,Technology,February,Australia,GBP,2,No,67271,26,1
CID_24883,40525,28718.903610131500,41,1766,Art,April,Germany,EUR,7,No,5217,3,0
CID_24884,85972,115550.45076819100,61,1102,Art,April,Germany,AUD,16,Yes,1319,6,1
CID_24885,96883,137610.50082622200,38,558,Technology,January,Australia,USD,9,Yes,12412,6,1
CID_24886,98823,135841.69704955700,24,1490,Technology,June,Germany,GBP,4,No,64285,19,1
CID_24887,50398,52889.54385878590,45,394,Technology,December,Germany,GBP,16,No,93042,7,1
CID_24888,77412,84267.80498961520,85,292,Games,July,Germany,USD,0,No,74839,39,1
CID_24889,48154,62403.72941382520,79,523,Music,December,Canada,USD,14,No,50075,26,1
CID_24890,77596,84955.64130963230,27,522,Art,June,Canada,EUR,2,Yes,45579,6,1
CID_24891,32622,18177.728874574200,52,1264,Technology,August,Australia,GBP,7,No,2198,4,0
CID_24892,49874,62484.812779177400,53,1099,Art,November,Australia,AUD,16,Yes,31003,16,1
CID_24893,96444,113114.58189709100,65,1685,Film,July,Australia,CAD,17,No,15395,1,1
CID_24894,97134,116697.91607746400,32,1538,Art,May,Canada,GBP,9,No,6704,4,1
CID_24895,81627,44125.06165480780,53,539,Music,July,Germany,AUD,1,No,87815,19,0
CID_24896,74977,89060.82614770200,84,1335,Film,August,Germany,CAD,10,No,59741,15,1
CID_24897,96938,80894.22935143010,74,1045,Art,March,UK,EUR,17,No,11277,37,0
CID_24898,51630,54853.31995549340,74,1272,Technology,April,UK,EUR,4,Yes,47638,1,1
CID_24899,78720,99900.71203474620,88,1070,Games,July,Canada,CAD,8,Yes,72610,42,1
CID_24900,56308,47547.49264998690,22,1939,Art,January,Canada,EUR,2,Yes,4526,16,0
CID_24901,81120,78593.0649554971,73,1435,Games,November,Canada,GBP,18,Yes,85918,37,0
CID_24902,79398,117077.84631953100,68,468,Games,March,Canada,EUR,13,Yes,48741,9,1
CID_24903,47957,27121.14840764560,56,151,Technology,January,UK,CAD,18,Yes,53275,29,0
CID_24904,37197,24104.54704982640,50,803,Games,May,USA,EUR,19,Yes,85695,28,0
CID_24905,68188,65228.528913888500,55,374,Technology,August,UK,EUR,15,No,3095,23,0
CID_24906,25337,21159.38145105170,18,950,Film,November,Australia,USD,17,Yes,30763,40,0
CID_24907,58674,33521.58042730370,30,168,Games,April,USA,USD,10,Yes,62836,1,0
CID_24908,43725,43876.91080212430,39,886,Games,November,UK,EUR,3,No,79378,22,1
CID_24909,19096,28032.81079467520,38,676,Film,April,Germany,USD,12,No,84227,15,1
CID_24910,18265,10505.258261057000,87,381,Technology,February,Germany,CAD,2,No,98019,12,0
CID_24911,20892,26213.815233283600,88,1702,Music,September,UK,EUR,2,No,25187,39,1
CID_24912,85184,58711.19783553640,56,78,Technology,January,Australia,EUR,17,No,40634,49,0
CID_24913,88842,81625.55183010840,56,1346,Film,September,UK,AUD,9,No,32532,17,0
CID_24914,74548,71251.1501211557,33,524,Film,April,USA,USD,17,No,99856,10,0
CID_24915,4236,4547.413497321780,75,1301,Film,November,USA,USD,2,Yes,68826,28,1
CID_24916,27621,16266.146736981400,41,182,Technology,June,Germany,AUD,4,No,40314,42,0
CID_24917,4781,4607.128657424460,25,432,Film,December,Australia,GBP,7,No,31767,48,0
CID_24918,71733,90510.86413137920,75,1917,Art,April,Australia,GBP,5,No,2837,46,1
CID_24919,82724,114427.42587951900,40,997,Music,March,USA,EUR,14,Yes,41693,5,1
CID_24920,54695,53350.430357443200,78,1377,Music,August,Australia,GBP,11,No,4515,38,0
CID_24921,68640,59462.13434089800,66,672,Film,October,Australia,AUD,8,No,95273,1,0
CID_24922,66594,70609.41135076740,25,1104,Technology,July,Germany,EUR,9,No,71789,26,1
CID_24923,13050,18899.547330354100,45,114,Art,March,USA,CAD,17,No,76352,0,1
CID_24924,36020,40781.0471640581,31,1035,Technology,July,Australia,USD,18,Yes,93207,13,1
CID_24925,78179,40410.59054150930,51,47,Film,July,Germany,GBP,6,Yes,19004,29,0
CID_24926,29806,21489.27122411810,22,636,Music,July,UK,AUD,15,Yes,28518,9,0
CID_24927,76998,44383.54599481810,64,1803,Music,May,Canada,USD,10,Yes,89390,22,0
CID_24928,72428,72034.33708816870,25,724,Music,December,UK,CAD,1,Yes,38942,36,0
CID_24929,55605,49916.11082160770,70,1586,Art,October,UK,EUR,19,Yes,75137,13,0
CID_24930,6431,6758.194055459710,84,1760,Film,April,Australia,USD,17,No,62607,7,1
CID_24931,6634,4477.109582388670,59,220,Film,December,Australia,GBP,6,No,54900,38,0
CID_24932,40153,41642.19244778840,70,759,Music,August,Canada,USD,15,No,89739,17,1
CID_24933,12567,9580.782766114610,53,20,Film,February,Canada,GBP,4,No,99735,19,0
CID_24934,21331,24860.443181565600,35,1151,Technology,February,Australia,CAD,17,Yes,96480,1,1
CID_24935,24903,31485.27869313340,80,770,Technology,November,Germany,USD,9,Yes,54266,30,1
CID_24936,40323,40488.36020575720,60,1058,Technology,November,Germany,GBP,19,No,62443,26,1
CID_24937,50955,68249.09185221890,72,743,Technology,September,Germany,CAD,11,No,41236,39,1
CID_24938,34932,22722.594223363700,42,640,Music,January,Australia,GBP,0,No,26299,24,0
CID_24939,46917,65270.394369605500,32,386,Music,February,Canada,USD,8,No,4732,4,1
CID_24940,62284,56168.234583556400,34,957,Games,January,Australia,CAD,5,Yes,96362,12,0
CID_24941,15192,11795.546653915400,38,795,Music,November,USA,EUR,18,Yes,78851,5,0
CID_24942,67145,97924.63208351760,35,58,Technology,June,Germany,GBP,19,Yes,69060,7,1
CID_24943,80467,70101.33479468150,59,1068,Games,April,Canada,USD,2,Yes,24980,20,0
CID_24944,10859,13430.900389570500,55,987,Games,March,Germany,GBP,4,No,52770,2,1
CID_24945,19640,24704.93739622320,73,779,Film,November,UK,AUD,6,No,68233,5,1
CID_24946,56615,57722.78189917360,56,1153,Film,October,Germany,GBP,9,Yes,80425,14,1
CID_24947,45432,60367.56237509520,26,1124,Games,November,UK,USD,9,Yes,11073,43,1
CID_24948,23431,17785.264267585600,17,1353,Art,December,Australia,GBP,0,No,21057,3,0
CID_24949,12029,6789.342379418700,33,300,Technology,July,Germany,AUD,10,Yes,38692,35,0
CID_24950,49948,49282.56461110200,31,1700,Music,November,Canada,USD,19,No,10653,14,0
CID_24951,92595,73282.37475719800,26,1158,Music,October,USA,EUR,14,No,90387,33,0
CID_24952,13777,11631.578280362200,43,591,Film,April,USA,GBP,15,Yes,7063,24,0
CID_24953,80378,70911.1170364849,51,1898,Art,June,UK,CAD,11,No,37595,49,0
CID_24954,61029,61654.18121801650,89,489,Film,June,Australia,CAD,4,No,19286,15,1
CID_24955,50123,70759.91431930060,29,25,Film,July,USA,USD,13,No,83616,12,1
CID_24956,73474,98181.78376902840,28,1034,Technology,June,Germany,USD,2,Yes,75304,18,1
CID_24957,36467,19259.0495260783,27,1063,Games,September,UK,GBP,7,Yes,20603,42,0
CID_24958,69211,45739.736883591500,70,877,Music,February,Germany,CAD,10,Yes,60638,15,0
CID_24959,66470,93930.27774781260,41,10,Technology,March,Germany,EUR,1,No,74275,41,1
CID_24960,94267,138028.50695423800,44,1915,Technology,December,Germany,CAD,12,No,96921,37,1
CID_24961,2629,2326.736007212810,46,1205,Music,September,UK,USD,11,No,42019,41,0
CID_24962,87815,124227.73712108900,82,735,Technology,August,Germany,CAD,16,Yes,8884,37,1
CID_24963,18977,22702.69112474010,57,332,Film,January,Germany,GBP,15,No,91152,33,1
CID_24964,69634,104368.09036919900,38,1757,Art,September,Australia,GBP,16,Yes,98507,14,1
CID_24965,16995,14311.92552729970,82,668,Games,March,Canada,GBP,10,No,60564,32,0
CID_24966,69837,100729.801002931,87,737,Film,December,Canada,CAD,3,No,71455,22,1
CID_24967,37822,41410.60796440710,60,770,Music,March,Australia,AUD,2,No,63036,47,1
CID_24968,49983,45675.57193856820,63,1963,Technology,April,UK,CAD,11,No,27788,14,0
CID_24969,57278,85170.14670254640,23,1703,Film,September,Germany,AUD,17,No,7360,39,1
CID_24970,17539,20907.90335553570,69,1068,Games,April,Australia,USD,13,No,16517,1,1
CID_24971,68328,51324.31553639810,35,1566,Film,March,Australia,CAD,6,Yes,60799,9,0
CID_24972,94659,100444.01911843300,35,1173,Technology,June,Canada,GBP,1,No,53611,13,1
CID_24973,86382,43636.33582815230,54,1837,Technology,January,Australia,GBP,6,Yes,5575,29,0
CID_24974,26983,32598.91518651520,17,1361,Film,March,UK,GBP,17,No,11851,30,1
CID_24975,92239,48670.36065673150,16,908,Games,March,USA,USD,10,Yes,28410,13,0
CID_24976,54372,36724.77871569150,71,653,Technology,December,Canada,EUR,3,No,58570,19,0
CID_24977,36759,47967.36352499560,67,1130,Games,February,USA,USD,6,No,97851,31,1
CID_24978,74405,49313.57933593280,89,1908,Music,March,USA,GBP,9,Yes,80038,11,0
CID_24979,64602,50454.93115946380,66,699,Art,March,Canada,CAD,0,Yes,48188,36,0
CID_24980,88820,50538.52245178840,32,1410,Games,October,UK,GBP,9,Yes,61669,0,0
CID_24981,98945,80636.23108269260,46,962,Technology,June,Australia,CAD,13,Yes,52071,18,0
CID_24982,84005,107378.04559469100,39,578,Technology,October,UK,GBP,4,No,98754,24,1
CID_24983,56098,47297.29953792560,65,700,Art,May,Australia,AUD,17,No,81738,9,0
CID_24984,83889,62742.83369245250,83,832,Film,October,Australia,USD,4,No,51799,33,0
CID_24985,95196,116816.56866941500,32,1407,Art,April,UK,CAD,7,Yes,67799,8,1
CID_24986,47695,31511.13913304070,82,1294,Music,August,Germany,GBP,12,No,68299,27,0
CID_24987,20799,19197.1540456495,33,249,Games,November,Germany,CAD,13,Yes,86923,48,0
CID_24988,90561,60476.20570790360,21,1828,Film,November,USA,GBP,4,Yes,41501,13,0
CID_24989,1354,1758.442713656010,62,1495,Games,April,Canada,GBP,11,Yes,9426,24,1
CID_24990,1118,1512.80529591722,35,1682,Games,November,Canada,CAD,11,Yes,72199,41,1
CID_24991,26919,29083.53339180370,39,1755,Games,June,Australia,CAD,0,Yes,4377,25,1
CID_24992,86655,44260.812381629000,64,1026,Art,March,Germany,GBP,4,Yes,48489,19,0
CID_24993,34931,36520.95567280540,78,186,Games,May,Germany,GBP,1,No,91297,41,1
CID_24994,64643,33745.930257018700,69,1708,Technology,May,UK,GBP,15,No,40748,45,0
CID_24995,50553,34213.86776788440,19,1499,Film,November,Australia,USD,16,Yes,15316,38,0
CID_24996,5319,6244.983585345310,84,1482,Technology,May,UK,AUD,14,Yes,28285,20,1
CID_24997,6153,3145.438207691480,68,663,Games,February,USA,CAD,9,Yes,73178,29,0
CID_24998,25567,17589.003354196800,59,1360,Art,November,UK,CAD,19,Yes,61043,23,0
CID_24999,30056,20749.620366381600,26,1865,Technology,June,Australia,GBP,17,No,30613,33,0
CID_25000,48811,33934.05577384610,59,484,Music,June,UK,CAD,3,No,44017,33,0
CID_25001,62632,59436.96965377860,53,548,Games,February,USA,AUD,3,Yes,93786,13,0
CID_25002,13728,16710.568064155600,65,1296,Games,February,UK,EUR,9,Yes,40681,29,1
CID_25003,14851,10646.369002710200,74,1974,Games,September,Australia,EUR,5,Yes,86936,45,0
CID_25004,91513,111372.93549511900,22,887,Art,February,Australia,EUR,6,No,69525,5,1
CID_25005,89839,52940.11277304720,44,1132,Technology,January,Canada,GBP,5,No,45436,16,0
CID_25006,76730,60117.17932919070,23,517,Technology,July,USA,AUD,8,No,51976,28,0
CID_25007,30840,16736.348183913900,52,375,Technology,August,USA,EUR,18,No,60911,12,0
CID_25008,6193,7434.330843377030,58,10,Art,March,UK,GBP,14,Yes,89228,11,1
CID_25009,4515,5967.16841345271,88,1337,Games,September,Germany,AUD,7,No,77318,42,1
CID_25010,59209,47211.355596409500,35,1046,Games,March,Canada,GBP,7,Yes,10052,9,0
CID_25011,24547,27898.266403082900,62,187,Art,May,Germany,EUR,0,Yes,43945,44,1
CID_25012,66869,100055.15860683700,29,913,Games,August,UK,GBP,8,Yes,42503,34,1
CID_25013,29468,34621.518181082400,49,249,Technology,May,Canada,AUD,13,Yes,42931,35,1
CID_25014,34583,43446.88063498420,29,1912,Film,January,Australia,EUR,11,Yes,67070,17,1
CID_25015,17550,23669.34652771620,30,120,Music,February,Canada,EUR,6,No,74890,20,1
CID_25016,81289,73636.24953338930,85,1239,Technology,May,Germany,CAD,16,Yes,75303,17,0
CID_25017,39299,41511.86588413710,48,1431,Music,June,Canada,AUD,15,Yes,24898,5,1
CID_25018,42385,47564.48484579510,36,1651,Technology,June,Canada,GBP,13,Yes,81152,2,1
CID_25019,48842,32922.65157255950,53,1180,Film,January,Australia,GBP,18,Yes,66270,6,0
CID_25020,32914,48083.95427156890,27,1801,Art,March,Germany,EUR,18,No,8631,32,1
CID_25021,70824,87362.58767300030,72,1286,Film,July,USA,USD,15,Yes,50324,7,1
CID_25022,16815,17270.755506481200,48,1491,Games,October,Australia,CAD,7,No,77361,21,1
CID_25023,72798,76529.9566397329,21,780,Games,May,Australia,EUR,5,Yes,17772,8,1
CID_25024,25558,27997.844709968400,48,953,Art,April,Australia,AUD,11,No,59724,5,1
CID_25025,7237,10122.43404970940,34,633,Art,November,USA,AUD,0,No,60721,37,1
CID_25026,56076,39199.86997391870,67,1779,Music,November,Canada,EUR,7,Yes,26944,19,0
CID_25027,51103,52207.35316773140,76,1707,Games,June,UK,GBP,11,No,2806,28,1
CID_25028,49027,57865.130885158700,21,1864,Technology,August,USA,GBP,9,Yes,89384,10,1
CID_25029,93365,136953.03270785100,84,584,Film,March,UK,GBP,6,No,37671,0,1
CID_25030,94893,135009.26255665000,49,71,Film,June,USA,AUD,14,Yes,81109,17,1
CID_25031,66244,40169.137285494100,68,1624,Music,May,USA,EUR,9,Yes,45795,5,0
CID_25032,5200,6042.22853354913,78,1676,Technology,February,Australia,GBP,16,No,84665,17,1
CID_25033,58404,45590.9497407756,71,266,Art,October,USA,USD,11,No,54698,40,0
CID_25034,21168,14752.130142421400,61,340,Film,March,Australia,GBP,5,Yes,4537,8,0
CID_25035,98359,58191.41067257780,27,533,Music,May,Australia,USD,9,No,90244,38,0
CID_25036,92681,119158.01676920100,64,1055,Games,June,Australia,EUR,4,No,9153,18,1
CID_25037,6757,10116.28531774660,87,115,Art,October,Australia,CAD,7,No,83833,39,1
CID_25038,32114,17668.069568197200,73,914,Technology,March,USA,GBP,2,No,68837,34,0
CID_25039,70746,68860.22098119390,83,14,Technology,September,UK,GBP,15,Yes,65537,18,0
CID_25040,25246,19443.77388320040,87,1997,Film,October,Germany,GBP,4,Yes,32450,34,0
CID_25041,3177,1671.7474507354000,59,1574,Art,October,Germany,AUD,0,Yes,42828,24,0
CID_25042,17202,10491.12749681660,45,757,Film,June,UK,EUR,13,Yes,18980,32,0
CID_25043,71047,60751.88041626630,32,421,Art,October,Germany,USD,14,No,63901,33,0
CID_25044,35266,38103.5923642844,84,1299,Games,April,Australia,GBP,3,Yes,36359,2,1
CID_25045,38418,31984.80799479530,45,524,Music,May,Canada,CAD,17,No,41706,41,0
CID_25046,9140,7966.166552353880,82,934,Games,April,USA,USD,3,Yes,1089,41,0
CID_25047,9032,11437.113305448400,26,1167,Film,June,Australia,CAD,15,Yes,5309,46,1
CID_25048,28028,29550.970428147900,15,818,Technology,May,Germany,USD,17,Yes,51754,33,1
CID_25049,51078,62806.50970469110,75,1069,Film,December,USA,CAD,10,Yes,68913,48,1
CID_25050,13986,18492.371144364700,81,814,Technology,November,USA,AUD,3,Yes,41501,25,1
CID_25051,96094,65257.17140752630,26,1796,Art,June,Germany,AUD,5,Yes,77523,7,0
CID_25052,64547,34226.658537753100,59,402,Art,July,Germany,AUD,7,No,28543,32,0
CID_25053,24977,31194.90207404940,22,484,Art,February,Australia,CAD,8,No,98543,43,1
CID_25054,3526,2452.1765036815600,44,67,Art,April,USA,AUD,1,No,33838,31,0
CID_25055,96098,50823.66458500110,54,434,Film,September,UK,AUD,2,Yes,40976,45,0
CID_25056,87352,101708.3377686020,60,711,Games,December,UK,USD,19,No,68591,16,1
CID_25057,45710,24120.36470700080,45,968,Film,May,Germany,USD,14,Yes,10151,22,0
CID_25058,5192,3305.4134209373100,42,863,Games,December,Australia,USD,0,No,80361,25,0
CID_25059,65795,90307.19216484660,42,958,Music,October,UK,AUD,1,Yes,89423,0,1
CID_25060,64651,42891.57294877060,15,1734,Film,December,UK,EUR,15,No,20913,22,0
CID_25061,41035,49278.6197428291,34,850,Technology,December,UK,GBP,3,Yes,68125,49,1
CID_25062,46372,30602.83952016410,34,1216,Games,November,Canada,GBP,10,Yes,99964,0,0
CID_25063,9530,12299.51700237210,60,507,Film,April,UK,GBP,11,No,72388,11,1
CID_25064,32118,34649.084211712800,58,1470,Film,August,Canada,AUD,1,Yes,96276,33,1
CID_25065,89780,126420.35869350200,50,1909,Technology,June,Australia,USD,17,Yes,38070,10,1
CID_25066,14543,16128.850206326400,89,820,Music,June,Germany,AUD,1,No,56648,37,1
CID_25067,2755,2008.8062468622900,61,1921,Games,June,Canada,EUR,6,Yes,95350,33,0
CID_25068,61491,51841.90014564600,59,1470,Film,January,Germany,CAD,13,Yes,14804,44,0
CID_25069,41051,61010.474278725,66,413,Film,September,UK,CAD,17,No,18896,18,1
CID_25070,14895,8612.982314922630,58,1210,Technology,September,Australia,CAD,6,Yes,68632,47,0
CID_25071,21956,16920.639625294400,74,854,Games,July,UK,EUR,0,No,3001,36,0
CID_25072,38455,50627.227476552100,43,1546,Music,June,Australia,AUD,4,No,41748,31,1
CID_25073,42329,42715.63033695620,52,1140,Art,May,Germany,EUR,5,No,56837,40,1
CID_25074,23621,29708.47382484790,52,372,Art,May,UK,AUD,5,No,69930,29,1
CID_25075,27329,29360.299267748800,89,679,Games,April,USA,AUD,4,Yes,79799,38,1
CID_25076,16614,12871.318992672100,21,555,Film,June,Canada,CAD,12,No,62281,4,0
CID_25077,83723,74292.01412719820,79,71,Games,April,UK,EUR,5,Yes,55842,12,0
CID_25078,4583,3716.02744217421,49,317,Technology,April,USA,CAD,19,No,44979,45,0
CID_25079,22500,12824.618478712300,72,642,Film,March,Germany,CAD,5,No,11106,20,0
CID_25080,89191,64993.03358667550,57,1660,Film,August,Australia,USD,5,Yes,55535,45,0
CID_25081,42544,39397.75153822180,17,1485,Technology,March,USA,GBP,3,No,96789,42,0
CID_25082,89777,103844.30560512600,60,1441,Art,February,USA,AUD,1,No,2197,33,1
CID_25083,92438,104706.53165469200,74,1921,Games,May,Australia,GBP,1,No,87855,40,1
CID_25084,20477,17511.217741221300,39,356,Music,November,UK,CAD,14,Yes,57361,10,0
CID_25085,12511,10942.13574844620,39,658,Music,March,USA,EUR,2,No,2058,2,0
CID_25086,51013,45345.22753644090,35,1394,Technology,September,Australia,EUR,11,Yes,19200,46,0
CID_25087,49153,26650.22225423100,18,484,Film,August,Germany,GBP,1,Yes,36919,29,0
CID_25088,1148,826.211190270048,24,1579,Technology,February,UK,AUD,16,No,58642,41,0
CID_25089,72076,53417.65267618020,34,1948,Games,November,USA,EUR,10,No,94413,35,0
CID_25090,24472,20056.630357397100,73,326,Technology,December,Germany,AUD,16,No,60974,44,0
CID_25091,8601,7898.164082833190,34,1912,Technology,March,Canada,GBP,16,Yes,54327,3,0
CID_25092,61772,67231.90927995470,54,316,Technology,November,UK,AUD,10,No,27455,26,1
